z m sel_prob sel_tag
1.307500432515162903e-01 1.973237500858978777e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.918684588776080613e-01 2.374111000936260041e+01 6.976941064530109982e-01 1.000000000000000000e+00
9.924341265572820259e-01 2.467952742856072845e+01 8.706460311198849222e-02 0.000000000000000000e+00
8.605463575438669910e-01 2.435459733124887194e+01 2.391018426407712227e-01 1.000000000000000000e+00
4.906066592714570795e-01 2.270122481744533616e+01 9.953054325093346755e-01 1.000000000000000000e+00
9.096604151882279332e-01 2.431569793336665697e+01 2.638908589461212983e-01 0.000000000000000000e+00
3.777911271716851704e-01 2.240591986569318195e+01 9.992840942397408499e-01 1.000000000000000000e+00
8.917573855534666194e-01 2.427467726802473180e+01 2.913810839646937545e-01 0.000000000000000000e+00
4.249459638257186977e-01 2.242432066103787136e+01 9.991874360706159974e-01 1.000000000000000000e+00
1.126107681543696337e+00 2.509792244325675981e+01 1.405152381764724311e-02 0.000000000000000000e+00
8.721169052123003418e-01 2.447984024726353169e+01 1.686080215415673988e-01 0.000000000000000000e+00
1.108620453871771883e+00 2.494965120972896955e+01 2.876236247471278956e-02 0.000000000000000000e+00
1.180124822393177730e+00 2.512199509224116056e+01 1.241651644506204868e-02 0.000000000000000000e+00
1.144387202986954843e+00 2.518088169928633491e+01 9.094123062096256052e-03 0.000000000000000000e+00
7.476247368813715433e-01 2.394683550304023356e+01 5.423393359200403552e-01 0.000000000000000000e+00
1.120421758395270917e+00 2.498908555703537004e+01 2.395470311001067151e-02 0.000000000000000000e+00
2.809407193415671689e-01 2.138699966628858107e+01 9.999999133921332328e-01 1.000000000000000000e+00
4.321065297969004515e-01 2.255123886906985575e+01 9.981193847826680399e-01 1.000000000000000000e+00
1.102410260579469004e+00 2.510124129936455972e+01 1.381561849169550722e-02 0.000000000000000000e+00
8.998001920024099043e-01 2.465097448210610764e+01 9.646691629559056569e-02 0.000000000000000000e+00
8.216358651153536918e-01 2.413283382978281821e+01 3.952475862386132799e-01 1.000000000000000000e+00
5.867701115942971501e-01 2.326160336052169697e+01 9.301344706261197581e-01 1.000000000000000000e+00
1.198174107473976679e+00 2.530461505890609430e+01 4.537309766385957087e-03 0.000000000000000000e+00
7.500607658994398186e-01 2.416125578243455507e+01 3.735325889660153775e-01 0.000000000000000000e+00
3.970098247709363815e-01 2.228824410892644181e+01 9.996909121403548815e-01 1.000000000000000000e+00
7.428541202909895169e-01 2.404013844213972106e+01 4.680085212707987830e-01 1.000000000000000000e+00
5.752779597864083883e-01 2.340655420653375529e+01 8.823648068804751388e-01 1.000000000000000000e+00
7.257789168606798569e-01 2.360280102324431084e+01 7.865181024016456579e-01 1.000000000000000000e+00
6.581788758707529663e-01 2.359390054552276439e+01 7.916612472527084776e-01 0.000000000000000000e+00
6.149593888628572813e-01 2.354415856680266828e+01 8.190321570345406865e-01 0.000000000000000000e+00
1.037361051575130588e+00 2.486360191737291103e+01 4.206553119999246332e-02 0.000000000000000000e+00
1.841812541342258136e-01 2.040596699145980608e+01 9.999999999996713740e-01 1.000000000000000000e+00
9.073757106860824706e-01 2.450154000997945758e+01 1.579111269990667310e-01 0.000000000000000000e+00
3.924361301161616300e-01 2.234376067277715450e+01 9.995376340880038901e-01 1.000000000000000000e+00
1.137194368257658628e+00 2.510289080795468308e+01 1.369964705538534444e-02 0.000000000000000000e+00
7.333132280069958320e-01 2.374282846973398264e+01 6.964939195506804070e-01 1.000000000000000000e+00
5.964596441409453220e-02 1.789333828119615077e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.232570323485423724e+00 2.526361391702067039e+01 5.748344695319018358e-03 0.000000000000000000e+00
8.124804610031983731e-01 2.434272374793772542e+01 2.465307907470958848e-01 0.000000000000000000e+00
8.528292462546787078e-01 2.447447144560726784e+01 1.713248292193856326e-01 1.000000000000000000e+00
4.472489854991077429e-01 2.258521309381070807e+01 9.976694976469653309e-01 1.000000000000000000e+00
6.989723339862210505e-01 2.378926054238819887e+01 6.632972977480303678e-01 1.000000000000000000e+00
9.663414922043191968e-01 2.477652159965303014e+01 6.020640724679001549e-02 0.000000000000000000e+00
3.981777721863934971e-01 2.230539468052399954e+01 9.996495292794644882e-01 1.000000000000000000e+00
8.176454731375919494e-01 2.418580475159475185e+01 3.550918062555752930e-01 0.000000000000000000e+00
1.333952921336445385e-01 1.971680125657470484e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.927512267089299236e-02 1.887739948278652591e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.160426611841549160e+00 2.517968935502821637e+01 9.152781914074989769e-03 0.000000000000000000e+00
4.015091986777821198e-01 2.237873414136053540e+01 9.994076361972398237e-01 1.000000000000000000e+00
5.401264324921939419e-03 1.259854852144667703e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.264375784725582097e+00 2.526701611729905039e+01 5.637917931610055694e-03 0.000000000000000000e+00
1.144136363910900123e+00 2.529122525065763227e+01 4.905071684133468189e-03 0.000000000000000000e+00
1.027508362076905879e+00 2.470165044090031259e+01 8.026356768724257629e-02 0.000000000000000000e+00
1.474927562840988582e-01 1.988064080259987421e+01 9.999999999999998890e-01 1.000000000000000000e+00
7.599331731043530436e-01 2.405769434584535560e+01 4.540685209076634754e-01 0.000000000000000000e+00
5.484881824208001078e-01 2.302354082814173353e+01 9.745853641426993619e-01 1.000000000000000000e+00
4.811217582552962391e-01 2.273272230164971219e+01 9.943704938249685599e-01 1.000000000000000000e+00
1.559422328389152845e-01 1.980556260643209399e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.228294994047620214e-02 1.622999339699683219e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.095093285808955930e+00 2.491777685518640695e+01 3.321184429300119700e-02 0.000000000000000000e+00
8.739648949629330588e-02 1.849300252277240375e+01 1.000000000000000000e+00 1.000000000000000000e+00
9.750640056273458534e-01 2.474333679731233815e+01 6.855051998921685152e-02 0.000000000000000000e+00
1.128366861113522912e+00 2.507700408227956146e+01 1.561976582053825786e-02 0.000000000000000000e+00
6.921410246613968198e-01 2.382257770736866931e+01 6.386469875927432982e-01 0.000000000000000000e+00
4.741889189869930021e-01 2.293939244245447284e+01 9.830481480753529011e-01 1.000000000000000000e+00
8.942899643457529191e-01 2.455181799213459826e+01 1.348755375369456999e-01 0.000000000000000000e+00
4.547799640191718673e-01 2.261109372286174590e+01 9.972636910710936942e-01 1.000000000000000000e+00
4.841941722035361106e-01 2.288856198660575814e+01 9.868879196414408472e-01 1.000000000000000000e+00
3.627842025545584548e-01 2.210014219677553982e+01 9.999275688833729747e-01 1.000000000000000000e+00
2.588563057677932822e-01 2.132631776361415632e+01 9.999999553779050920e-01 1.000000000000000000e+00
5.012807230930005353e-01 2.284464204775897400e+01 9.895757239170067665e-01 1.000000000000000000e+00
6.415168684117384945e-01 2.351379485005677594e+01 8.345767650540667493e-01 1.000000000000000000e+00
8.190953948362504899e-01 2.419698449355725600e+01 3.468019680446418063e-01 1.000000000000000000e+00
1.253159296434856351e+00 2.530588697433022105e+01 4.503689500597161770e-03 0.000000000000000000e+00
1.192843690514028498e+00 2.525434470655785191e+01 6.058999015197489776e-03 0.000000000000000000e+00
6.344109544168241577e-01 2.360401123875723428e+01 7.858131086812316646e-01 1.000000000000000000e+00
1.193558606353823492e+00 2.522024565425595810e+01 7.333649445618794713e-03 0.000000000000000000e+00
3.881834861183375285e-01 2.227558464868628363e+01 9.997184902117698391e-01 1.000000000000000000e+00
1.018621934999286438e+00 2.474930068645756265e+01 6.698853817755798246e-02 0.000000000000000000e+00
2.662965589394736821e-01 2.123221993119619100e+01 9.999999844882369038e-01 1.000000000000000000e+00
1.966471528189661644e-01 2.057551595365892538e+01 9.999999999962807529e-01 1.000000000000000000e+00
2.923190462313047799e-01 2.178881800028145577e+01 9.999951186599354003e-01 1.000000000000000000e+00
6.613094857561900852e-01 2.358113050583189718e+01 7.989113443431208328e-01 1.000000000000000000e+00
2.547790140130314906e-01 2.117156725516770877e+01 9.999999922918756390e-01 1.000000000000000000e+00
1.151737764171050671e+00 2.510471826338547174e+01 1.357214637503350099e-02 0.000000000000000000e+00
1.125236730752476433e+00 2.490752219948187829e+01 3.475854333620351233e-02 0.000000000000000000e+00
7.769454694999788913e-01 2.411591236999820254e+01 4.083370703536711721e-01 0.000000000000000000e+00
1.288109101279299562e+00 2.534159912101116774e+01 3.646087503993083491e-03 0.000000000000000000e+00
1.164539377224772299e+00 2.522694114247985198e+01 7.066161770623949692e-03 0.000000000000000000e+00
4.246394095221148746e-01 2.244598277191422753e+01 9.990583194550634039e-01 1.000000000000000000e+00
8.600508584892365693e-01 2.434838159974228233e+01 2.429755000191471948e-01 0.000000000000000000e+00
9.017990643120499250e-01 2.457500540190232030e+01 1.250697107557561250e-01 0.000000000000000000e+00
1.130381496450902024e+00 2.504821525324947373e+01 1.802200928843450747e-02 0.000000000000000000e+00
9.374371986990415184e-01 2.474270894152238753e+01 6.871658066926993047e-02 0.000000000000000000e+00
5.110809635520094929e-01 2.290705690030219444e+01 9.855880339208045182e-01 1.000000000000000000e+00
1.221072727675570402e+00 2.528570709670614036e+01 5.064205549060002767e-03 0.000000000000000000e+00
1.136617782054655024e+00 2.490797687846233899e+01 3.468873301214688010e-02 0.000000000000000000e+00
8.274820196155070473e-01 2.423036073080107045e+01 3.224992276688057879e-01 1.000000000000000000e+00
1.252753639396908980e+00 2.540637537933450929e+01 2.455985401191428542e-03 0.000000000000000000e+00
1.109696394626683347e+00 2.488483296296347902e+01 3.839140468483676766e-02 0.000000000000000000e+00
1.130562928358930908e+00 2.504226670289877887e+01 1.855583742650172147e-02 0.000000000000000000e+00
9.498412979431769543e-02 1.882487923812925956e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.054223432472874311e-01 2.240446157531988902e+01 9.992912821369916987e-01 1.000000000000000000e+00
1.289687726319602046e+00 2.540671935004362680e+01 2.450736523339375542e-03 0.000000000000000000e+00
1.216292224507270259e+00 2.536387827939643458e+01 3.188332427045850390e-03 0.000000000000000000e+00
3.492657343854643770e-01 2.202312839305612613e+01 9.999615310100354870e-01 1.000000000000000000e+00
9.107860167842509735e-01 2.440479319009002879e+01 2.090889692530686350e-01 1.000000000000000000e+00
9.929679226013585769e-01 2.477617910060490303e+01 6.028826948569913219e-02 0.000000000000000000e+00
6.571549167822483550e-01 2.368337995812640173e+01 7.367115632093713673e-01 1.000000000000000000e+00
1.289030292840352310e+00 2.552284085710481776e+01 1.160767238537508588e-03 0.000000000000000000e+00
9.619686626512404803e-01 2.445988366374398737e+01 1.788471802611145134e-01 1.000000000000000000e+00
3.558050925820164245e-01 2.198402994932182963e+01 9.999723408560573512e-01 1.000000000000000000e+00
7.464380868903084387e-01 2.409563886624129481e+01 4.241540029481719043e-01 1.000000000000000000e+00
1.197926149593948164e+00 2.529101531141711945e+01 4.911043456049607285e-03 0.000000000000000000e+00
6.458298313004890989e-01 2.352967371521929607e+01 8.265585336878700229e-01 1.000000000000000000e+00
4.996115105660710043e-01 2.307716959965400960e+01 9.675292638554953140e-01 1.000000000000000000e+00
1.069931256009070797e+00 2.486624390396907458e+01 4.159337300228612561e-02 0.000000000000000000e+00
4.677241862423517915e-01 2.270008140563895083e+01 9.953366000475803999e-01 1.000000000000000000e+00
8.350843785165713573e-01 2.421063583972077993e+01 3.367783539649484847e-01 0.000000000000000000e+00
2.935722740668071928e-01 2.153986387675874781e+01 9.999995678804283195e-01 1.000000000000000000e+00
1.116436398478792835e+00 2.500910331555102317e+01 2.178487291683769977e-02 0.000000000000000000e+00
7.247284368778044161e-01 2.393968649305114837e+01 5.480067644588948461e-01 1.000000000000000000e+00
6.869749271840954741e-01 2.364004291987563633e+01 7.642110755285160817e-01 1.000000000000000000e+00
7.954711332661266177e-01 2.414900717428941945e+01 3.828461061767960416e-01 0.000000000000000000e+00
4.503542803390092608e-01 2.256768155014671962e+01 9.979125617449854380e-01 1.000000000000000000e+00
1.038533633736113959e+00 2.469935007883378475e+01 8.095145846914841847e-02 0.000000000000000000e+00
1.112348661781063619e+00 2.514831413811337413e+01 1.081999208742692210e-02 0.000000000000000000e+00
5.421912599883322859e-01 2.312091947591407148e+01 9.606399445946821603e-01 1.000000000000000000e+00
7.445860309496907803e-01 2.399874645930458428e+01 5.010001797194457707e-01 1.000000000000000000e+00
6.044423819897153383e-01 2.330239908441462404e+01 9.185225075037579678e-01 1.000000000000000000e+00
4.254494026062252132e-01 2.259709217132223102e+01 9.974905301920710121e-01 1.000000000000000000e+00
1.106688131842489931e+00 2.487585908837152715e+01 3.991113989495512215e-02 0.000000000000000000e+00
4.487742478749672248e-01 2.280938722905085214e+01 9.913724282088709483e-01 1.000000000000000000e+00
1.484407005952492753e-01 1.969097691337651668e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.571374694243956149e-01 2.435252389795062555e+01 2.403902462041699883e-01 0.000000000000000000e+00
2.039429614978285343e-01 2.061240870464836306e+01 9.999999999937875250e-01 1.000000000000000000e+00
1.053413297009595073e+00 2.492389196962253450e+01 3.231680261446834984e-02 0.000000000000000000e+00
6.786847024776556658e-01 2.384916074156097565e+01 6.185514266214606760e-01 0.000000000000000000e+00
3.973485985329894277e-02 1.674758737819681542e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.302245948039974177e-01 2.311034313551650143e+01 9.624058293105164363e-01 1.000000000000000000e+00
1.330660280004236640e-02 1.434627309725690125e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.060093869355008156e+00 2.487501512614725740e+01 4.005654684604815358e-02 0.000000000000000000e+00
6.709160098785471593e-01 2.371933481708910918e+01 7.127138277098447050e-01 1.000000000000000000e+00
8.507315339068983739e-01 2.421864031857332833e+01 3.309539179799692032e-01 1.000000000000000000e+00
9.486061945018735564e-01 2.449289533924796203e+01 1.621179204538985008e-01 0.000000000000000000e+00
1.287857403868947870e+00 2.548660350588660606e+01 1.473528074899613629e-03 0.000000000000000000e+00
6.110383190094943462e-01 2.331665772368140566e+01 9.141378991072508509e-01 1.000000000000000000e+00
1.024025878250242272e+00 2.485306043369095974e+01 4.399278905165675269e-02 0.000000000000000000e+00
8.184016301234990909e-01 2.406743323838669824e+01 4.463587225014359339e-01 0.000000000000000000e+00
5.696848667434439850e-01 2.319515573408403242e+01 9.462670650915945281e-01 1.000000000000000000e+00
3.067989278621512383e-01 2.160503917731309897e+01 9.999991657677412826e-01 1.000000000000000000e+00
3.297666643605607906e-01 2.176741541309419148e+01 9.999959997245636556e-01 1.000000000000000000e+00
2.564198476305001861e-02 1.604240886738228156e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.946801278948114611e-01 2.167397596382897618e+01 9.999983567278248886e-01 1.000000000000000000e+00
7.758154936482954955e-01 2.423822604322553431e+01 3.168761672314746036e-01 0.000000000000000000e+00
9.238736645771963296e-01 2.466269393601135462e+01 9.252126872468152685e-02 0.000000000000000000e+00
1.650742586186648708e-01 2.022773405750139020e+01 9.999999999999773515e-01 1.000000000000000000e+00
4.648496839140232595e-01 2.275971746489590686e+01 9.934412840368113118e-01 1.000000000000000000e+00
7.777495981204747277e-01 2.420524525360652035e+01 3.407230828178574589e-01 0.000000000000000000e+00
3.508445658478587248e-02 1.643581066101724275e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.647157714390572014e-01 2.431413661364210199e+01 2.649124835047644289e-01 0.000000000000000000e+00
1.293091715563032373e+00 2.544297947776596658e+01 1.951115218369988118e-03 0.000000000000000000e+00
4.036292338722413664e-01 2.237970295239904317e+01 9.994035955104164648e-01 1.000000000000000000e+00
1.285778944674602187e+00 2.537607944406945037e+01 2.960189427833426028e-03 0.000000000000000000e+00
1.079008385609676601e+00 2.498427193061339580e+01 2.450274731505926173e-02 0.000000000000000000e+00
1.130698908470105124e+00 2.494755234681538170e+01 2.903926648024257595e-02 0.000000000000000000e+00
2.470183931248712828e-01 2.126389391861847500e+01 9.999999777773860288e-01 1.000000000000000000e+00
4.369337626979363787e-01 2.266288358166693584e+01 9.962549785634806643e-01 1.000000000000000000e+00
1.259766860241418485e+00 2.531192188809212595e+01 4.347182710236156995e-03 0.000000000000000000e+00
1.150295393464196625e+00 2.525314256407465763e+01 6.100359434217652796e-03 0.000000000000000000e+00
1.289657361895488297e+00 2.543465600208212862e+01 2.056828964548025780e-03 0.000000000000000000e+00
6.791586064933319289e-01 2.374047920194459493e+01 6.981341326838335082e-01 1.000000000000000000e+00
1.132294182524756998e+00 2.521046952221621851e+01 7.740236426932422739e-03 0.000000000000000000e+00
9.949395022362965690e-01 2.454097301696926081e+01 1.396382541056305771e-01 0.000000000000000000e+00
7.157612341677277445e-01 2.393334180755734408e+01 5.530284149990098985e-01 0.000000000000000000e+00
4.765553805302045198e-01 2.287942710886395048e+01 9.874916832655438181e-01 1.000000000000000000e+00
1.185733215532367435e+00 2.511174615906066165e+01 1.309131040521628944e-02 0.000000000000000000e+00
1.103999803155068626e+00 2.499085705125978407e+01 2.375562396233882323e-02 0.000000000000000000e+00
1.087607156034921640e+00 2.492822856308039547e+01 3.169421433520187847e-02 0.000000000000000000e+00
1.284518984724356550e-01 1.953167223890934778e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.056561923248324320e+00 2.490117456830038378e+01 3.574524613810765167e-02 0.000000000000000000e+00
9.738458341051896561e-01 2.458883151087354690e+01 1.194654871958564235e-01 0.000000000000000000e+00
3.719679417183932024e-01 2.209851588702699132e+01 9.999285136504735272e-01 1.000000000000000000e+00
3.002891830607956614e-02 1.636036963826039781e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.404628874753132806e-01 2.424859968799434284e+01 3.095242307213653676e-01 1.000000000000000000e+00
8.501238693687056536e-01 2.439375140916341422e+01 2.154937896245040507e-01 0.000000000000000000e+00
1.268981909534110386e+00 2.552541293111796961e+01 1.141064452034276774e-03 0.000000000000000000e+00
1.157286418313570042e+00 2.529962633333833466e+01 4.671348896741331011e-03 0.000000000000000000e+00
1.059554815961635477e+00 2.496196281019785346e+01 2.718195365126292382e-02 0.000000000000000000e+00
8.973937590710272527e-01 2.443124527699915305e+01 1.942088144453981147e-01 0.000000000000000000e+00
4.050192938139078880e-01 2.226735978358193435e+01 9.997351605784081663e-01 1.000000000000000000e+00
9.579657944283064275e-01 2.460148588140234338e+01 1.144936239092327335e-01 0.000000000000000000e+00
1.991641839291302674e-02 1.521569089223024918e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.829047178849013022e-01 2.279661430671588462e+01 9.919528794080348932e-01 1.000000000000000000e+00
9.152999572975919484e-01 2.447947199015013808e+01 1.687934835459674598e-01 0.000000000000000000e+00
4.565014120955788179e-01 2.270250634551786817e+01 9.952702794119600016e-01 1.000000000000000000e+00
9.811417970835121238e-01 2.458596920255762086e+01 1.206108932551505641e-01 0.000000000000000000e+00
1.253067645410251174e+00 2.527847396454063045e+01 5.279751138844977244e-03 0.000000000000000000e+00
9.272423963443090500e-01 2.441113684445506138e+01 2.054605739128418374e-01 0.000000000000000000e+00
6.901442039750183000e-01 2.359860306171692201e+01 7.889530589761020174e-01 1.000000000000000000e+00
8.567283374660790152e-01 2.426574808034695963e+01 2.975375005592769129e-01 1.000000000000000000e+00
1.945541034493492027e-01 2.042897613329280304e+01 9.999999999995402566e-01 1.000000000000000000e+00
1.276013261440172464e+00 2.524959012481536647e+01 6.224048888597743384e-03 0.000000000000000000e+00
1.165740035421817034e+00 2.504561453695404794e+01 1.825376713259005412e-02 0.000000000000000000e+00
1.164452248127855860e+00 2.521467846734061524e+01 7.562816568533818964e-03 0.000000000000000000e+00
7.444862269826666434e-01 2.390573482617505618e+01 5.747695359742570620e-01 0.000000000000000000e+00
1.976105860315722218e-01 2.061955089985257317e+01 9.999999999931430406e-01 1.000000000000000000e+00
2.659252896503856434e-01 2.134634528406752452e+01 9.999999443723888159e-01 1.000000000000000000e+00
1.324639156465512446e-01 1.948304233836929455e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.127486579745820894e+00 2.503291020961905033e+01 1.942271965398335160e-02 0.000000000000000000e+00
9.490270544134249420e-01 2.465788780388606938e+01 9.412468427696851769e-02 0.000000000000000000e+00
1.258625368018143398e+00 2.518130588987868990e+01 9.073334009181071441e-03 0.000000000000000000e+00
6.137356334883183884e-01 2.346546131664444701e+01 8.574825953547373647e-01 1.000000000000000000e+00
7.277749714710370910e-01 2.394133611418790153e+01 5.466998407814723793e-01 1.000000000000000000e+00
2.785765523073995276e-01 2.129651698431463558e+01 9.999999679493527527e-01 1.000000000000000000e+00
